,University_Name,geometry.location.lat,geometry.location.lng,Academic_Year,Current_Training_Center_Name_En,Number_of_Trainees,Center_longitude,Center_latitude
2412,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,King Khalid University Hospital in Riyadh,9,46.675296,24.713552
2413,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,Eastern Health Cluster,9,50.088794,26.420683
2414,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2022,King Fahd University Hospital in Khobar,8,50.080072,26.182911
2415,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Johns Hopkins Aramco Healthcare Center in Dhahran,8,50.039302,26.236125
2416,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,King Abdulaziz Medical City for National Guard in Riyadh,8,46.675296,24.713552
2417,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Johns Hopkins Aramco Healthcare Center in Dhahran,8,50.039302,26.236125
2418,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,King Abdulaziz Medical City for National Guard in Riyadh,8,46.675296,24.713552
2419,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Imam Abdulrahman Al Faisal Hospital in Dammam,8,50.088794,26.420683
2420,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Johns Hopkins Aramco Healthcare Center in Dhahran,8,50.039302,26.236125
2421,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,King Saud Medical City in Riyadh,8,46.675296,24.713552
2422,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,King Khalid University Hospital in Riyadh,8,46.675296,24.713552
2423,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,King Fahd Military Medical Complex in Dhahran,8,50.039302,26.236125
2424,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,King Fahad Medical City in Riyadh,8,46.675296,24.713552
2425,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,King Abdulaziz Air Base Hospital in Dhahran,7,50.039302,26.236125
2426,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,King Faisal Specialist Hospital and Research Center in Riyadh,7,46.675296,24.713552
2427,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,Johns Hopkins Aramco Healthcare Center in Dhahran,7,50.039302,26.236125
2428,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,Maternity and Children Hospital in Dammam,7,50.088794,26.420683
2429,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Imam Abdulrahman Al Faisal Hospital in Dammam,7,50.088794,26.420683
2430,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,King Abdulaziz Air Base Hospital in Dhahran,7,50.039302,26.236125
2431,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,King Saud Medical City in Riyadh,7,46.675296,24.713552
2432,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2022,King Abdulaziz Medical City for National Guard in Riyadh,7,46.675296,24.713552
2433,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,King Saud Medical City in Riyadh,7,46.675296,24.713552
2434,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Imam Abdulrahman Al Faisal Hospital in Dammam,7,50.088794,26.420683
2435,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,King Abdulaziz Medical City for National Guard in Riyadh,6,46.675296,24.713552
2436,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,Imam Abdulrahman Al Faisal Hospital in Dammam,6,50.088794,26.420683
2437,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,Armed Forces Hospital at King Abdulaziz Base in Jubail,6,49.568742,26.959771
2438,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,Forensic Medicine Center in Dammam,6,50.088794,26.420683
2439,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,King Abdulaziz Medical City of National Guard in Alahsa,6,49.365315,21.91133
2440,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Prince Sultan Military Medical City in Riyadh,6,46.675296,24.713552
2441,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2022,King Faisal Specialist Hospital and Research Center in Riyadh,6,46.675296,24.713552
2442,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Security Forces Hospital in Dammam,5,50.088794,26.420683
2443,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Armed Forces Hospital at King Abdulaziz Base in Jubail,5,49.568742,26.959771
2444,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,King Abdulaziz Medical City of National Guard in Alahsa,5,49.365315,21.91133
2445,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,King Fahad Hospital in Hofuf,5,49.588765,25.380026
2446,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Medical City of King Saud University in Riyadh,5,46.675296,24.713552
2447,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,King Khalid University Hospital in Riyadh,5,46.675296,24.713552
2448,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Security Forces Hospital in Dammam,5,50.088794,26.420683
2449,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,King Fahad Hospital in Hofuf,5,49.588765,25.380026
2450,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,Eastern Health Cluster,5,50.088794,26.420683
2451,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Armed Forces Hospital at King Abdulaziz Base in Jubail,5,49.568742,26.959771
2452,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,King Saud Medical City in Riyadh,5,46.675296,24.713552
2453,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Security Forces Hospital in Dammam,5,50.088794,26.420683
2454,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,Maternity and Children Hospital in Mubarraz,5,49.365315,21.91133
2455,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,Security Forces Hospital in Dammam,5,50.088794,26.420683
2456,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,King Saud Medical City in Riyadh,5,46.675296,24.713552
2457,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,Medical City of King Saud University in Riyadh,5,46.675296,24.713552
2458,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,Security Forces Hospital in Dammam,5,50.088794,26.420683
2459,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Prince Sultan Military Medical City in Riyadh,5,46.675296,24.713552
2460,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Armed Forces Hospital at King Abdulaziz Base in Jubail,5,49.568742,26.959771
2461,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,King Fahad Hospital in Hofuf,5,49.588765,25.380026
2462,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2022,Medical City of King Saud University in Riyadh,5,46.675296,24.713552
2463,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Eradah Mental Health Hospital in Dammam,5,50.088794,26.420683
2464,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,King Abdulaziz Air Base Hospital in Dhahran,4,50.039302,26.236125
2465,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,Eradah Mental Health Hospital in Dammam,4,50.088794,26.420683
2466,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2022,King Fahad Medical City in Riyadh,4,46.675296,24.713552
2467,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,King Fahad Hospital in Hofuf,4,49.588765,25.380026
2468,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,MOH Graduate Studies Program for Family Medicine,4,49.365315,21.91133
2469,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Maternity and Children Hospital in Mubarraz,4,49.365315,21.91133
2470,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,King Abdulaziz Air Base Hospital in Dhahran,4,50.039302,26.236125
2471,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,Imam Abdulrahman Al Faisal Hospital in Dammam,4,50.088794,26.420683
2472,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,King Abdulaziz Medical City for National Guard in Riyadh,4,46.675296,24.713552
2473,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,King Khalid University Hospital in Riyadh,4,46.675296,24.713552
2474,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Medical City of King Saud University in Riyadh,4,46.675296,24.713552
2475,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,MOH Graduate Studies Program for Family Medicine,4,49.365315,21.91133
2476,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Medical City of King Saud University in Riyadh,4,46.675296,24.713552
2477,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,University Hospitals of Riyadh Alam University in Riyadh,4,46.675296,24.713552
2478,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,King Abdulaziz Medical City for National Guard in Jeddah,3,39.192505,21.485811
2479,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Eradah Mental Health Hospital in Dammam,3,50.088794,26.420683
2480,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Salmaniya Medical Complex in Manama,3,50.5831,26.2167
2481,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,King Abdulaziz Medical City of National Guard in Alahsa,3,49.365315,21.91133
2482,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Prince Sultan Military Medical City in Riyadh,3,46.675296,24.713552
2483,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Maternity and Children Hospital in Mubarraz,3,49.365315,21.91133
2484,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Salmaniya Medical Complex in Manama,3,50.5831,26.2167
2485,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,Eastern Health Cluster,3,50.088794,26.420683
2486,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,King Fahad Hospital in Hofuf,3,49.588765,25.380026
2487,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,Maternity and Children Hospital in Dammam,3,50.088794,26.420683
2488,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2021,Medical City of King Saud University in Riyadh,3,46.675296,24.713552
2489,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,King Abdulaziz Medical City of National Guard in Alahsa,3,49.365315,21.91133
2490,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,MOH Graduate Studies Program for Family Medicine,3,49.365315,21.91133
2491,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Eradah Mental Health Hospital in Dammam,3,50.088794,26.420683
2492,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,University Hospitals of Riyadh Alam University in Riyadh,3,46.675296,24.713552
2493,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,King Abdulaziz Medical City for National Guard in Jeddah,3,39.192505,21.485811
2494,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Salmaniya Medical Complex in Manama,3,50.5831,26.2167
2495,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,Prince Sultan Military Medical City in Riyadh,3,46.675296,24.713552
2496,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,"Joint training program in the eastern region, Dammam",3,50.088794,26.420683
2497,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2022,Dammam Medical Complex,3,50.088794,26.420683
2498,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,King Abdulaziz Air Base Hospital in Dhahran,3,50.039302,26.236125
2499,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Forensic Medicine Center in Dammam,3,50.088794,26.420683
2500,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Joint Training Program in the Central Region,3,46.675296,24.713552
2501,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,Imam Abdulrahman Al Faisal Hospital in Dammam,3,50.088794,26.420683
2502,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,Joint Training Program in the Central Region,3,46.675296,24.713552
2503,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2016,King Fahad Hospital in Hofuf,3,49.588765,25.380026
2504,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2020,Salmaniya Medical Complex in Manama,3,50.5831,26.2167
2505,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Saud AlBabtain Cardiac Center in Dammam,2,50.088794,26.420683
2506,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Riyadh First Health Cluster,2,46.675296,24.713552
2507,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,King Khalid Eye Specialist Hospital in Riyadh,2,46.675296,24.713552
2508,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,JointProgram for Family Medicine in Madinah,2,39.569184,24.524654
2509,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,"Joint training program in the eastern region, Dammam",2,50.088794,26.420683
2510,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Forensic Medicine Center in Dammam,2,50.088794,26.420683
2511,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Bahrain Defense Force Hospital in the Kingdom of Bahrain,2,50.5831,26.2167
2512,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,Almousa Specialist Hospital in Alahsa,2,49.365315,21.91133
2513,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2018,AlYamamah Hospital in Riyadh,2,46.675296,24.713552
2514,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Maternity and Children Hospital in Mubarraz,2,49.365315,21.91133
2515,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Riyadh First Health Cluster,2,46.675296,24.713552
2516,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,University Hospitals of Riyadh Alam University in Riyadh,2,46.675296,24.713552
2517,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Almousa Specialist Hospital in Alahsa,2,49.365315,21.91133
2518,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,Bahrain Defense Force Hospital in the Kingdom of Bahrain,2,50.5831,26.2167
2519,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,"Joint training program in the eastern region, Dammam",2,50.088794,26.420683
2520,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,JointProgram for Family Medicine in Madinah,2,39.569184,24.524654
2521,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2019,King Khalid Eye Specialist Hospital in Riyadh,2,46.675296,24.713552
2522,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,AlYamamah Hospital in Riyadh,2,46.675296,24.713552
2523,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Almousa Specialist Hospital in Alahsa,2,49.365315,21.91133
2524,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Bahrain Defense Force Hospital in the Kingdom of Bahrain,2,50.5831,26.2167
2525,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,JointProgram for Family Medicine in Madinah,2,39.569184,24.524654
2526,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,King Khalid Eye Specialist Hospital in Riyadh,2,46.675296,24.713552
2527,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Riyadh First Health Cluster,2,46.675296,24.713552
2528,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2017,Saud AlBabtain Cardiac Center in Dammam,2,50.088794,26.420683
2529,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2022,Joint Training Program in the Central Region,2,46.675296,24.713552
2530,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2022,King Khalid Eye Specialist Hospital in Riyadh,2,46.675296,24.713552
2531,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2022,King Salman bin Abdulaziz Hospital in Riyadh,2,46.675296,24.713552
2532,Imam Abdulrahman Bin Faisal University,26.3928001,50.1925873,2022,Prince Sultan Military Medical City in Riyadh,2,46.675296,24.713552
